---,Actor,Location,Rotation,Scale,Mesh,Materials
Row_285,Class'/Script/Engine.Emitter',"(X=65614.953125,Y=112069.984375,Z=1299.563110)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_286,Class'/Script/Engine.Emitter',"(X=65463.578125,Y=111235.468750,Z=1361.856079)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_287,Class'/Script/Engine.Emitter',"(X=74386.656250,Y=110404.304688,Z=1740.026245)","(Pitch=0.000000,Yaw=0.000024,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_288,Class'/Script/Engine.Emitter',"(X=73516.046875,Y=110733.242188,Z=1761.406128)","(Pitch=0.000000,Yaw=0.000024,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_289,Class'/Script/Engine.Emitter',"(X=-41478.382812,Y=-14246.753906,Z=6217.081543)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_290,Class'/Script/Engine.Emitter',"(X=-41987.523438,Y=-14701.270508,Z=6168.491211)","(Pitch=0.000000,Yaw=-89.999969,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_291,Class'/Script/Engine.Emitter',"(X=-102029.445312,Y=-124545.359375,Z=2071.321289)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_292,Class'/Script/Engine.Emitter',"(X=-102133.906250,Y=-124295.687500,Z=1989.693970)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_293,Class'/Script/Engine.Emitter',"(X=-102285.273438,Y=-125130.203125,Z=2051.986084)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_294,Class'/Script/Engine.Emitter',"(X=6284.458984,Y=36862.003906,Z=3127.312012)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_295,Class'/Script/Engine.Emitter',"(X=4740.054688,Y=36381.210938,Z=3128.406250)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_296,Class'/Script/Engine.Emitter',"(X=-74064.835938,Y=-67755.687500,Z=3123.163574)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_297,Class'/Script/Engine.Emitter',"(X=-75609.226562,Y=-68236.468750,Z=3124.257812)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_298,Class'/Script/Engine.Emitter',"(X=-29663.236328,Y=124560.695312,Z=610.690979)","(Pitch=0.000007,Yaw=90.000114,Roll=0.000007)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_299,Class'/Script/Engine.Emitter',"(X=-101335.648438,Y=-124372.296875,Z=2013.085449)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_300,BlueprintGeneratedClass'/Game/Items/EnginePart/EnginePartBlueprint.EnginePartBlueprint_C',"(X=138011.906250,Y=-138890.250000,Z=2923.500244)","(Pitch=-90.000008,Yaw=180.262848,Roll=179.737213)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_301,BlueprintGeneratedClass'/Game/Items/EnginePart/EnginePartBlueprint.EnginePartBlueprint_C',"(X=137609.640625,Y=-135993.593750,Z=2884.516846)","(Pitch=-90.000000,Yaw=360.000000,Roll=0.000137)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_302,BlueprintGeneratedClass'/Game/Items/EnginePart/EnginePartBlueprint.EnginePartBlueprint_C',"(X=137390.859375,Y=-136980.671875,Z=2923.599121)","(Pitch=-89.999992,Yaw=-0.826324,Roll=360.826263)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_303,Class'/Script/Engine.ExponentialHeightFog',"(X=28790.000000,Y=-29630.000000,Z=2220.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_304,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=4745.752930,Y=36284.433594,Z=3106.885498)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_305,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=6201.657715,Y=36869.953125,Z=3106.602783)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_306,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=5910.275391,Y=36587.765625,Z=3129.911377)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_307,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-43885.425781,Y=-13536.862305,Z=6315.338867)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_308,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=119836.015625,Y=40943.460938,Z=623.281799)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_309,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=66296.507812,Y=111216.789062,Z=1339.285034)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_310,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=74400.710938,Y=110582.015625,Z=1719.538574)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_311,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-118558.445312,Y=91722.945312,Z=2584.458740)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_312,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-28873.525391,Y=123138.500000,Z=590.120728)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_313,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=141294.484375,Y=-133202.640625,Z=2992.343994)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_314,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=140481.328125,Y=-133206.312500,Z=2992.343994)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_315,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=141224.156250,Y=-133618.203125,Z=2992.344238)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_316,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=141773.671875,Y=-133352.937500,Z=3012.041992)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_317,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-80870.742188,Y=42837.511719,Z=12373.238281)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_318,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-81264.804688,Y=42416.761719,Z=12373.238281)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_319,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=17677.638672,Y=-100961.281250,Z=263.339508)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_320,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=17629.376953,Y=-100681.515625,Z=264.119354)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_321,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=112944.726562,Y=-43624.421875,Z=3157.167480)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_322,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=112878.593750,Y=-43580.437500,Z=3156.378906)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_323,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-78705.617188,Y=106221.484375,Z=2347.677002)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_324,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=70155.992188,Y=-99231.695312,Z=2758.340332)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_325,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-78755.406250,Y=106337.968750,Z=2354.938477)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_326,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-70885.234375,Y=-75435.890625,Z=3102.699951)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_327,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-64871.386719,Y=-72567.437500,Z=3102.428955)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_328,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=-65017.656250,Y=-72383.117188,Z=3102.344482)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_329,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=29510.214844,Y=-40039.304688,Z=6348.988281)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_330,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=30439.986328,Y=-41991.742188,Z=6316.445312)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_331,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=15284.439453,Y=32372.142578,Z=3115.586670)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_332,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=14487.675781,Y=32113.800781,Z=3115.586670)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_333,BlueprintGeneratedClass'/Game/Items/FoodSpawner.FoodSpawner_C',"(X=71969.328125,Y=-102502.921875,Z=2563.918701)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_334,BlueprintGeneratedClass'/Game/Items/Fuel/FuelBlueprint.FuelBlueprint_C',"(X=140996.281250,Y=-138805.250000,Z=4155.317871)","(Pitch=-89.999992,Yaw=0.000010,Roll=654.999756)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_335,BlueprintGeneratedClass'/Game/Items/Fuel/FuelBlueprint.FuelBlueprint_C',"(X=140528.515625,Y=-133241.359375,Z=3546.437988)","(Pitch=-90.000000,Yaw=0.000015,Roll=15.000035)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_336,BlueprintGeneratedClass'/Game/Items/Fuel/FuelBlueprint.FuelBlueprint_C',"(X=134856.687500,Y=-137399.531250,Z=2903.667969)","(Pitch=-90.000000,Yaw=360.000000,Roll=-334.999878)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_337,BlueprintGeneratedClass'/Game/Items/Fuel/FuelBlueprint.FuelBlueprint_C',"(X=107914.757812,Y=84392.242188,Z=1643.094727)","(Pitch=-90.000000,Yaw=360.000000,Roll=324.999817)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_338,BlueprintGeneratedClass'/Game/Characters/Goose2/GooseSpawnerBlueprint.GooseSpawnerBlueprint_C',"(X=-261.322266,Y=10621.531250,Z=12352.567383)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_339,BlueprintGeneratedClass'/Game/Characters/Husky/HuskySpawnerBlueprint.HuskySpawnerBlueprint_C',"(X=30841.259766,Y=-43157.894531,Z=6319.320312)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_340,Class'/Script/Foliage.InstancedFoliageActor',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/tree_fallen.tree_fallen'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Locations/Props/fence_post.fence_post'","(Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/NaturePackage/Meshes/flora/Grass1_03.Grass1_03'","(MaterialInstanceConstant'""/Game/NaturePackage/Materials/flora/grass01_2""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')""StaticMesh'/Game/Trees/rock9_2.rock9_2'","(Material'""/Game/Trees/Rock09_mat""')""StaticMesh'/Game/Trees/Tree01.Tree01'","(Material'""/Game/Trees/tree_decal_mat""',Material'""/Game/Trees/bark_mat""')"
Row_341,Class'/Script/ISZ.ISZBattery',"(X=-74383.039062,Y=109162.937500,Z=2289.226562)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_342,Class'/Script/ISZ.ISZBattery',"(X=16100.491211,Y=36787.835938,Z=3704.080322)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_343,Class'/Script/ISZ.ISZBattery',"(X=72151.960938,Y=-102395.007812,Z=2572.313965)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_344,Class'/Script/ISZ.ISZBattery',"(X=70122.078125,Y=-99741.109375,Z=2754.019775)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_345,Class'/Script/ISZ.ISZBattery',"(X=-75189.984375,Y=-68274.210938,Z=3122.051270)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_346,Class'/Script/ISZ.ISZBattery',"(X=-70823.015625,Y=-75878.281250,Z=3132.937500)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_347,Class'/Script/ISZ.ISZBattery',"(X=-65786.132812,Y=-72388.062500,Z=3130.697266)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_348,Class'/Script/ISZ.ISZBattery',"(X=31087.808594,Y=-39662.144531,Z=6354.382324)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_349,Class'/Script/ISZ.ISZBattery',"(X=113914.335938,Y=-43469.273438,Z=2600.284180)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_350,Class'/Script/ISZ.ISZBattery',"(X=-77603.601562,Y=44699.851562,Z=13162.062500)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_351,Class'/Script/ISZ.ISZBattery',"(X=17669.386719,Y=33384.218750,Z=3132.788574)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_352,Class'/Script/ISZ.ISZBattery',"(X=-29090.009766,Y=123023.984375,Z=595.478027)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_353,Class'/Script/ISZ.ISZBattery',"(X=-101965.656250,Y=-124658.031250,Z=2066.083252)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_354,Class'/Script/ISZ.ISZBattery',"(X=135847.187500,Y=-133408.468750,Z=3019.439697)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_355,Class'/Script/ISZ.ISZBattery',"(X=138837.890625,Y=-133576.828125,Z=3620.115234)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_356,Class'/Script/ISZ.ISZBattery',"(X=142048.687500,Y=-134043.703125,Z=2996.937744)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_357,Class'/Script/ISZ.ISZBed',"(X=-70441.335938,Y=-75583.281250,Z=3117.197021)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_358,Class'/Script/ISZ.ISZBed',"(X=-65305.988281,Y=-72476.039062,Z=3117.197021)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_359,Class'/Script/ISZ.ISZBed',"(X=31059.365234,Y=-41603.589844,Z=6366.443848)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_360,Class'/Script/ISZ.ISZBed',"(X=16812.884766,Y=37085.605469,Z=3138.017578)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_361,Class'/Script/ISZ.ISZBed',"(X=16812.884766,Y=36238.128906,Z=3138.017578)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_362,Class'/Script/ISZ.ISZBed',"(X=18350.714844,Y=-100750.226562,Z=266.690979)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_363,Class'/Script/ISZ.ISZBed',"(X=18734.673828,Y=-100751.109375,Z=266.772888)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_364,Class'/Script/ISZ.ISZBed',"(X=113717.179688,Y=-43172.003906,Z=3150.926025)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_365,Class'/Script/ISZ.ISZBed',"(X=-83504.812500,Y=42496.742188,Z=12392.184570)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_366,Class'/Script/ISZ.ISZBed',"(X=-82577.632812,Y=42223.695312,Z=12392.184570)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_367,Class'/Script/ISZ.ISZBed',"(X=29649.169922,Y=-39598.011719,Z=6366.443848)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_368,Class'/Script/ISZ.ISZBed',"(X=-75464.523438,Y=-67911.656250,Z=3117.197021)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
Row_369,Class'/Script/ISZ.ISZBed',"(X=-101474.250000,Y=-124378.414062,Z=2047.884399)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",
